,Var1
1085-1,1.5767848477002346
1086-1,2.0747604725345501
1087-1,4.2646209895890772
1088-1,1.3865026480720117
1089-1,1.2815732286261301
1090-1,8.7355116906367112
1091-1,2.0760892779906261
1092-1,2.0806083615987796
1093-1,2.3218065048655072
1094-1,1.2622058382323558
1095-1,2.0323379203684304
1096-1,1.2910686859174731
1097-1,4.203365961319756
1098-1,3.7761182177763954
1099-1,1.3627724286419374
1100-1,1.4782974498529817
1101-1,1.7650500086331242
1102-1,2.0502035231871396
1103-1,1.7526088619342841
1104-1,2.1511576442286446
1105-1,3.9680718237846921
1106-1,2.9509344105022111
1107-1,5.6193412148162576
1108-1,2.5001861029190269
1109-1,3.471869403359308
1110-1,1.6319643512976898
1111-1,2.1263487247007058
1112-1,1.7267165862540454
1113-1,2.4716557462596449
1114-1,3.5398256246303097
1115-1,3.4417999591631658
1116-1,2.6706424042974444
1117-1,1.5065492860817937
1118-1,1.8807825944077807
1119-1,2.124204634683486
1120-1,2.4183700463903284
1121-1,4.6897779771228381
1122-1,4.007011579399089
1123-1,3.2558845816132012
1124-1,1.6384563334390714
1125-1,2.9333205838333853
1126-1,1.3370283039314883
1127-1,2.0132171705598334
1128-1,2.5032067102983833
1129-1,1.4572590099709426
1130-1,2.5223216663599084
1131-1,1.320489535205132
1132-1,1.2855492507391804
1133-1,2.6283431306121692
1134-1,0.67423967900607273
1135-1,3.5274499799001831
1136-1,1.1054007318616101
1137-1,1.0309733987907566
1138-1,1.1685042876886562
1139-1,0.9568243655142985
1140-1,1.8085601505065165
1141-1,1.4160189960564493
1142-1,2.0831193744268139
1143-1,1.7037925405314231
1144-1,1.0516556722716168
1145-1,2.2039656446891751
1146-1,2.208869074084431
1147-1,2.0006603827245719
1148-1,4.2091651848470972
1149-1,2.8422149167203319
1150-1,3.1797817170629799
1151-1,1.7417136291110769
1152-1,3.2408715399531021
1153-1,6.9524429753559867
1154-1,1.6730708135951469
1155-1,2.0692842563839067
1156-1,2.1286781332646836
1157-1,5.6063520229424633
1158-1,1.6934228741150945
1159-1,1.2040451319055845
1160-1,2.5803021792257983
1161-1,0.83502492419291463
1162-1,1.1366297400977043
1163-1,0.66747502469943187
1164-1,1.3937962017577596
1165-1,0.57101688995361555
1166-1,3.4796325186758446
1167-1,1.2332829432898651
1168-1,0.5517467234990292
1169-1,0.57074136977751422
1170-1,0.64689464247284145
1171-1,0.48038601282456483
1172-1,0.66455551594436046
1173-1,1.3305466916245161
1174-1,0.63936814088752558
1175-1,1.1812439131135406
1176-1,0.60522086409569598
1177-1,0.74253026639744402
1178-1,2.1310937554818352
1179-1,0.78802504492296221
1180-1,1.4114045045011303
1181-1,1.0764616886149605
1182-1,0.84222472897590239
1183-1,1.1090759739061289
1184-1,1.0498637538110942
1185-1,0.90341633173942604
1186-1,1.0070569575410189
1187-1,1.1973832709645564
1188-1,2.5017284286976507
1189-1,0.78383083425275779
1190-1,1.2297465002621617
1191-1,1.9968088779967024
1192-1,0.65826747374673056
1193-1,0.41700422967097311
1194-1,0.86146115997069417
1195-1,1.1048570533651829
1196-1,1.0225669435409626
1197-1,2.2159476853446378
1198-1,1.4203786451071205
1199-1,1.4380073885846807
1200-1,1.2390300103136649
1201-1,1.6287693278893813
1202-1,0.93151795233279544
1203-1,0.92363656409563588
1204-1,1.7146331224657789
1205-1,2.1177601467642964
1206-1,0.65975560948765199
1207-1,0.93142691217718709
1208-1,0.50855002434246777
1209-1,1.2922305113446158
1210-1,1.2042631881376615
1211-1,1.5160262431325191
1212-1,2.1523803170247371
1213-1,1.1546952014689869
1214-1,1.7616863336355111
1215-1,0.6918157422102067
1216-1,1.9478337295577723
1217-1,1.6854613718006775
1218-1,2.6497676393798093
1219-1,2.3808150701587358
1220-1,2.7247992641708145
1221-1,0.62036102115361247
1222-1,0.87068842785909006
1223-1,2.1926510297163309
1224-1,1.012178223661111
1225-1,1.2195450174432343
1226-1,0.83645410998589897
1227-1,2.1010525492972101
1228-1,2.8081969654788255
1229-1,2.7640259212822014
1230-1,2.129556813067818
1231-1,3.1415769832486693
1232-1,1.555811519895034
1233-1,0.78045903230778968
1234-1,1.0910878616171726
1235-1,1.3724911362708503
1236-1,1.6584088813401054
1237-1,1.8334218376310338
1238-1,2.2223810351103355
1239-1,1.838438206403965
1240-1,1.2618124683516521
1241-1,1.031445078905266
1242-1,6.6148909492346055
1243-1,3.633272418412695
1244-1,1.6708322981715056
1245-1,1.6834860194136656
1246-1,0.50896769954070942
1247-1,1.2903650043257799
1248-1,2.0372860308305958
1249-1,2.2183597239867661
1250-1,1.9514461103074785
1251-1,1.2834243016978075
1252-1,0.62720392612572406
1253-1,1.1695512790723819
1254-1,1.2631343014568421
1255-1,0.8915927157591802
1256-1,1.2480939740845924
1257-1,1.7208785523389156
1258-1,1.0565827124216312
1259-1,2.0692020865730822
1260-1,1.5321456073232294
1261-1,0.67554415255662037
1262-1,0.76542257364950872
1263-1,0.51734755452255599
1264-1,1.0189085602678027
1265-1,1.6277194351946485
1266-1,0.86584463720645954
1267-1,1.4365106934202518
1268-1,0.48236007058591762
1269-1,1.1218338825083565
1270-1,0.68956849993123981
1271-1,1.2053073590310388
1272-1,1.2273141865605046
1273-1,0.68677067885367193
1274-1,1.435793137687182
1275-1,1.1694022010282517
1276-1,1.4321282928129233
1277-1,1.2037423710364605
1278-1,1.1673201790489749
1279-1,0.90528239209700068
1280-1,1.1042662973815185
1281-1,0.71986777685503545
1282-1,0.8462291556950241
1283-1,0.7287188077048169
1284-1,0.68247833932954893
1285-1,0.67918992634061648
1286-1,1.1260499284956114
1287-1,0.55976599432354246
1288-1,0.36448166906371693
1289-1,0.87142476964156312
1290-1,0.23882674952711638
1291-1,1.420996662691425
1292-1,0.54143993142703095
1293-1,0.79398299686141371
1294-1,1.3774352021174423
1295-1,0.72470115432167559
1296-1,1.2068093985250736
1297-1,1.1663756375280321
1298-1,1.6215626723081422
1299-1,0.80214845858594652
1300-1,1.9733530466516744
1301-1,1.1020592732702861
1302-1,0.88984603760594294
1303-1,0.41117699648663192
1304-1,0.87435332064856652
1305-1,1.5166089085948022
1306-1,0.25859700378421724
1307-1,0.35164407476624165
1308-1,0.36827559854548486
1309-1,0.99065701538561668
1310-1,0.31510135390852145
1311-1,1.0191003962409992
1312-1,2.0226192596775978
1313-1,0.63983894785088979
1314-1,1.2673216512013701
1315-1,0.55555406191280665
1316-1,2.0257741328936407
1317-1,0.74808146345670479
1318-1,0.86933539416165206
1319-1,0.8466932611649538
1320-1,0.42632869318034489
1321-1,0.73242933416124367
1322-1,0.98495790681351958
1323-1,0.88125777154450091
1324-1,1.5568271441111301
1325-1,0.62301815847424258
1326-1,0.74762209700435456
1327-1,0.75391938751977505
1328-1,0.64592188332426703
1329-1,2.8035477972855425
1330-1,2.2832793170538022
1331-1,0.92664822399355185
1332-1,1.5020285995821465
1333-1,1.4990340880330875
1334-1,0.85591650277545761
1335-1,0.95441994846891964
1336-1,4.1023505804377667
1337-1,1.1849488098709609
1338-1,1.3904149560189984
1339-1,0.87251468345171712
1340-1,0.6950989345509232
1341-1,0.4031464048351131
1342-1,0.51978606292847662
1343-1,0.70309755830268272
1344-1,0.83889310290071606
1345-1,0.54638781395478486
1346-1,0.35127585458137556
1347-1,0.50534157767968313
1348-1,0.44860445534716509
1349-1,0.67036962270786249
1350-1,0.59235761016372956
1351-1,0.39189726970024541
1352-1,0.27565139302338626
1353-1,0.69139014055827575
1354-1,0.316491020040363
1355-1,0.67975933794432186
1356-1,0.46170951988892767
1357-1,0.8290204006514047
1358-1,1.1125582078322303
1359-1,0.72059273711051897
1360-1,0.65579061193482135
1361-1,1.7181602736188095
1362-1,0.94596430601984738
1363-1,1.1600469625470136
1364-1,1.7106724607905144
1365-1,1.7239907005983555
1366-1,1.3066998931999119
1367-1,0.79032573086960367
1368-1,1.3710343608303366
1369-1,0.83256208267613363
1370-1,0.80231934450213527
1371-1,0.99258362428652192
1372-1,1.3652097855604555
1373-1,1.5599271580850955
1374-1,0.80488895118561354
1375-1,0.56854289047389162
1376-1,2.1565604729039585
1377-1,1.2393246156452378
1378-1,2.2593880093828922
1379-1,2.6824490512865613
1380-1,1.759691993442549
1381-1,0.84825100569423295
1382-1,0.95367668458510324
1383-1,0.92759554986846815
1384-1,0.49053401717537948
1385-1,0.83480443518270553
1386-1,1.0831321300995644
1387-1,1.2795866990901636
1388-1,0.92290573471975923
1389-1,0.52474557772388497
1390-1,0.73777411406577131
1391-1,0.97766562617136243
1392-1,1.1144913839031656
1393-1,0.16097810818000724
1394-1,0.51125953970605409
1395-1,0.66728342785150974
1396-1,1.0180673100756681
1397-1,0.81562432144540664
1398-1,0.64317511313131626
1399-1,0.45921715932588125
1400-1,0.99723861004915337
1401-1,0.68518740526315769
1402-1,3.9459499726572393
1403-1,0.75274037233708302
1404-1,1.1305779326738239
1405-1,0.75192942922909012
1406-1,1.4947390991406504
1407-1,0.22550016233700124
1408-1,0.33649060550719873
1409-1,0.73036662565408184
1410-1,0.97753072352215387
1411-1,0.6042297031468733
1412-1,0.76461284200293422
1413-1,0.46409992699365837
1414-1,0.64866200205408231
1415-1,0.39087805786647523
1416-1,1.261302475061846
1417-1,1.2770073205380077
1418-1,0.72449563160625063
1419-1,0.78199898689247649
1420-1,1.1735785521790782
1421-1,1.0602747752949948
1422-1,0.55291100867153509
1423-1,0.5248653544943287
1424-1,1.4336487831944056
1425-1,1.0506992356709119
1426-1,1.0489669162996087
1427-1,1.0034949104124049
1428-1,1.0353816904091666
1429-1,0.83056054567939708
1430-1,0.68066950750242061
1431-1,1.7858938051073554
1432-1,0.60797457635497854
1433-1,0.90188734461216036
1434-1,1.2194756543552876
1435-1,0.94970228878786145
1436-1,0.94012797854757379
1437-1,0.73617796516482836
1438-1,0.50357863846816608
1439-1,1.0695243839667214
1440-1,0.90826472217335164
1441-1,0.8240678709020528
1442-1,0.81385026794184145
1443-1,0.90551441283901546
1444-1,0.95401797622155649
1445-1,0.66228141751935432
1446-1,0.87092814316567235
1447-1,0.72487563769566332
1448-1,0.52874208335897799
1449-1,0.5258301359654306
1450-1,1.2971834262611313
1451-1,0.52891242130877958
1452-1,0.69357503379900776
1453-1,3.4102026297862702
1454-1,2.4614117940277689
1455-1,0.67044628357211344
1456-1,0.4621275011025866
1457-1,0.82463652486097572
1458-1,0.89081482591860939
1459-1,0.59072023384557115
1460-1,0.58086695098181085
1461-1,0.40762534122245692
1462-1,0.66145392437839701
1463-1,0.8198553145086912
1464-1,1.1120724654787604
1465-1,1.2910115564212077
1466-1,0.68881381250069029
1467-1,1.1138231771171279
1468-1,0.73381077007637963
1469-1,1.130039477286672
1470-1,4.5896923755812686
1471-1,1.2481272989500107
1472-1,0.56138602453125919
1473-1,0.59598171684365431
1474-1,0.65504652232686988
1475-1,1.0863225690030061
1476-1,1.004243046630739
1477-1,0.35363724279379838
1478-1,0.69841998975841557
1479-1,1.1915594446274247
1480-1,0.52513671234331349
1481-1,0.41791211325158106
1482-1,0.60230265745951572
1483-1,0.90672444941644492
1484-1,1.0212385816754013
1485-1,0.8155072993175565
1486-1,0.25055241467571593
1487-1,0.42380093515299072
1488-1,0.43064142015493723
1489-1,0.48812894347940144
1490-1,0.69079893442466722
1491-1,0.75831531698927646
1492-1,0.78477988979461943
1493-1,0.88919399560806689
1494-1,0.78642170012352497
1495-1,0.4473330865390579
1496-1,0.40592441970590093
1497-1,3.5489142202549022
1498-1,0.35376249454866859
1499-1,0.61103216863186594
1500-1,0.5709850852354823
1501-1,1.2523235646009716
1502-1,0.50404341801364094
1503-1,1.17078337848654
1504-1,1.2696317771836714
1505-1,0.64634035380377497
1506-1,0.34949288390160149
1507-1,0.37813122487022449
1508-1,0.32633851132567626
1509-1,0.28732106120161921
1510-1,0.94101922498918122
1511-1,0.48761702119751482
1512-1,0.62725134785679559
1513-1,0.5321246813226399
1514-1,1.1372833195644032
1515-1,0.73236269184697456
1516-1,0.65718783503031342
1517-1,0.63102021103003403
1518-1,0.57772068556104295
1519-1,0.77206784827679176
1520-1,2.4983586217485345
1521-1,1.0091127850569757
1522-1,0.75007955560772333
1523-1,0.66199835303802324
1524-1,1.2791020354230447
1525-1,0.42346637110905899
1526-1,2.8744217075516865
1527-1,4.3170328147618164
1528-1,1.5885026298202247
1529-1,0.69009334028275438
1530-1,1.6661947326761433
1531-1,1.1995807907469065
1532-1,1.9430961319507627
1533-1,3.0277562486939216
1534-1,1.630263742635178
1535-1,1.6590992939030071
1536-1,0.82534841687527549
1537-1,1.2228719482093124
1538-1,2.2079407310846193
1539-1,0.88214528112587076
1540-1,0.72967060106754689
1541-1,0.64745075355075021
1542-1,0.73861048680987196
1543-1,0.57124810474889653
1544-1,0.80616316788706199
1545-1,1.0106097397963159
1546-1,1.1082528603142314
1547-1,0.8795984320217124
1548-1,1.1346582721670304
1549-1,1.8438415378290565
1550-1,1.0470393405355558
1551-1,1.1024759270324194
1552-1,0.71438472781682061
1553-1,0.88476840467657603
1554-1,0.94270831012517797
1555-1,1.0524065904218478
1556-1,1.0485874376956552
1557-1,0.59901520183267409
1558-1,1.9413269230640855
1559-1,0.85519433681890089
1560-1,1.2838095578321063
1561-1,1.8999970694705659
1562-1,0.81085476783782473
1563-1,1.7124786393025586
1564-1,3.3025424311245977
1565-1,1.8237626866431844
1566-1,0.98276151844708981
1567-1,2.1674408243735628
1568-1,1.7708063668269602
1569-1,1.4391176568679229
1570-1,1.1975516570191342
1571-1,1.9684162451038902
1572-1,1.0050207907210773
1573-1,1.0490379976607629
1574-1,0.78503570702436032
1575-1,0.8779300323341539
1576-1,1.6111146924533
1577-1,1.9021389961025676
1578-1,1.6308185201227094
1579-1,1.1225020758148785
1580-1,1.7873594618533692
1581-1,2.4509479106078391
1582-1,1.5295448519409802
1583-1,2.7006895201188921
1584-1,1.2824025125620471
1585-1,1.7027647977264166
1586-1,0.62988547500776182
1587-1,0.38020640530000338
1588-1,0.59822223226922411
1589-1,2.6273185652344
1590-1,2.8075475320451289
1591-1,2.149081274372652
1592-1,1.2674808233727515
1593-1,1.0543423610463134
1594-1,0.7364084861577721
1595-1,0.85207624634306023
1596-1,0.68197527220621579
1597-1,0.8739980848846336
1598-1,0.86168015598562042
1599-1,0.84459063214121466
1600-1,1.5355172543582991
1601-1,0.44618783532268053
1602-1,0.42215020145095844
1603-1,0.65178241942287307
1604-1,1.0595124204824677
1605-1,0.60792100521167092
1606-1,0.36578381742871996
1607-1,0.59324523257300477
1608-1,0.39614894402964212
1609-1,0.98488519659234564
1610-1,0.49604385885358826
1611-1,0.33688145215125093
1612-1,0.9482736944994532
1613-1,0.66728357978838038
1614-1,0.30528062697213659
1615-1,1.1835792172806072
1616-1,0.4808397587638823
1617-1,0.34796164242361594
1618-1,0.85571362795338823
1619-1,0.32099185995451102
1620-1,0.26139417438499729
1621-1,0.2756720929957937
1622-1,0.49247926953591059
1623-1,0.46499023271161383
1624-1,0.65662656299514888
1625-1,0.51862480001059919
1626-1,0.55680546437863876
1627-1,0.45894408023418015
1628-1,0.48101338466108629
1629-1,0.78628391441522127
1630-1,0.21725756488875114
1631-1,0.66125888481064987
1632-1,0.48045439334340223
1633-1,0.47901851368236981
1634-1,0.33435507707230988
1635-1,0.41153304120365669
1636-1,0.31601128739869028
1637-1,0.38184928312425709
1638-1,0.67636086430418718
1639-1,0.22218752432312705
1640-1,0.32123953183653314
1641-1,0.41765444793663564
1642-1,0.48002918689202728
1643-1,0.33665471615621162
1644-1,0.20967173397156449
1645-1,0.63599452092943731
1646-1,0.3936910755217482
1647-1,0.50652605474262069
1648-1,0.22324708822592773
1649-1,0.55998153203239065
1650-1,0.75502018070784804
1651-1,0.37545969623048386
1652-1,0.6828838966116525
1653-1,1.0941159613578315
1654-1,0.49224449152962807
1655-1,0.42565118256148216
1656-1,0.53063531868089586
1657-1,0.8533939138235519
1658-1,0.8969127869019865
1659-1,0.49358156907463963
1660-1,0.69615093027271169
1661-1,0.60054609005102644
1662-1,0.68889432108913007
1663-1,0.59519946400639157
1664-1,0.35698972523487271
1665-1,0.23758423171613349
1666-1,0.29236809129657376
1667-1,0.22594415309306767
1668-1,0.68313640505149875
1669-1,0.65740806413871533
1670-1,0.1803292369398902
1671-1,0.48768703742753683
1672-1,0.23184937372841655
1673-1,0.30317907455575821
1674-1,0.29655951157848387
1675-1,0.27964582786603009
1676-1,0.33589630619962418
1677-1,0.25044763166160999
1678-1,0.18647361798702658
1679-1,0.49667605663742642
1680-1,0.47766419707947133
1681-1,0.30036765307050584
1682-1,0.69711601658522071
1683-1,0.32534971125688261
1684-1,0.28801801353780321
1685-1,0.54761335101706088
1686-1,0.41282821632926342
1687-1,0.53184416270533541
1688-1,1.4154140956583787
1689-1,0.65106445567929305
1690-1,0.81128419663201923
1691-1,0.9342943658219387
1692-1,0.96999448299139912
1693-1,0.64258693388409494
1694-1,0.69994928356289565
1695-1,0.80863271095853884
1696-1,0.68723623673667078
1697-1,0.82025244245815543
1698-1,0.55161920042510271
1699-1,0.68163989555300264
