,Var1,Var2
788-1,20110215,-0.0069058974353648495
789-1,20110216,0.0085246908223677309
790-1,20110217,-0.00044759418874829038
791-1,20110218,0.018392686985061246
792-1,20110222,-0.028268308378236906
793-1,20110223,-0.026288818694716554
794-1,20110224,0.0012554929458321595
795-1,20110225,0.011757561188046495
796-1,20110228,0.0066930581465838301
797-1,20110301,-0.025001302205417186
798-1,20110302,-0.0034092703097869936
799-1,20110303,0.01648892319850459
800-1,20110304,0.0060569537081898162
801-1,20110307,-0.011536882879147115
802-1,20110308,0.0067876902186849719
803-1,20110309,0.017081954152777801
804-1,20110310,0.023988357081070166
805-1,20110311,-0.01976509448847974
806-1,20110314,-0.015822675694962207
807-1,20110315,0.02437762439982416
808-1,20110316,0.00028567347716057512
809-1,20110317,-0.01386749264256526
810-1,20110318,-0.016730859570419643
811-1,20110321,-0.0031095431416212627
812-1,20110322,-0.0082656876472353424
813-1,20110323,0.048728841438098414
814-1,20110324,0.019350240950532172
815-1,20110325,-0.02330358567788382
816-1,20110328,-0.0032476347894805357
817-1,20110329,0.0055771075661272818
818-1,20110330,-0.011779975095026263
819-1,20110331,0.0065164498854679564
820-1,20110401,-0.0010735374085242277
821-1,20110404,-0.017274383665816906
822-1,20110405,-0.0056160684559110052
823-1,20110406,-0.0071194167085919524
824-1,20110407,-0.0085956442172756553
825-1,20110408,-0.0062722346544545893
826-1,20110411,-0.012318184874042792
827-1,20110412,0.013797206057352351
828-1,20110413,-0.0040420990291805126
829-1,20110414,0.014013682248046777
830-1,20110415,0.010500234633866512
831-1,20110418,-0.00027921262222463383
832-1,20110419,0.0095814105212661538
833-1,20110420,0.0096658570262282417
834-1,20110421,0.005420067469338985
835-1,20110425,-0.0054112686155365353
836-1,20110426,-0.013834480785854808
837-1,20110427,0.010813838820295629
838-1,20110428,0.0092668965149091953
839-1,20110429,-0.019157674032932892
840-1,20110502,0.0062901889335966743
841-1,20110503,-0.005496029223377441
842-1,20110504,0.0071370053151444957
843-1,20110505,0.0026064902609004292
844-1,20110506,-0.012784071837033117
845-1,20110509,-0.010465532039661607
846-1,20110510,-0.0011034483878256118
847-1,20110511,-0.011111225425071147
848-1,20110512,0.018420297851319045
849-1,20110513,-0.0079879229306918376
850-1,20110516,-0.022776184890556106
851-1,20110517,0.0082562746575050028
852-1,20110518,0.032912781201734465
853-1,20110519,0.011917800864035044
854-1,20110520,-0.010323373397859825
855-1,20110523,0.01353051154298468
856-1,20110524,-0.0008258775417808728
857-1,20110525,-0.0055203010735613844
858-1,20110526,0.01437680278248088
859-1,20110527,0
860-1,20110531,0.00081599351732952741
861-1,20110601,-0.017089721323582996
862-1,20110602,-0.0019463373306827236
863-1,20110603,-0.0079455582598191299
864-1,20110606,0.0042069897976295678
865-1,20110607,-0.00083460847799221582
866-1,20110608,-0.0020959974137504389
867-1,20110609,-0.0064543510160470774
868-1,20110610,-0.010483167261037707
869-1,20110613,-0.0062857349816582975
870-1,20110614,0.0032677446141162747
871-1,20110615,0.002440601311954893
872-1,20110616,0.010010093595100411
873-1,20110617,-0.0026773777707163049
874-1,20110620,0.014336155581103238
875-1,20110621,0.021186650228156356
876-1,20110622,0.018135562685245521
877-1,20110623,0.023063505523579497
878-1,20110624,-0.0077344031383521639
879-1,20110627,0.020482163025608457
880-1,20110628,0.033545850908491825
881-1,20110629,0.0049577423100992668
882-1,20110630,-0.0053037123945869347
883-1,20110701,0.013527260380252759
884-1,20110705,0.01947553236006172
885-1,20110706,-0.0093573694346411607
886-1,20110707,0.011725218526889236
887-1,20110708,0.011964250391770737
888-1,20110711,-0.0062711857350561395
889-1,20110712,-0.0068001773190644599
890-1,20110713,-0.0057927375180111262
891-1,20110714,-0.010423381520149544
892-1,20110715,0.016466489853579791
893-1,20110718,-0.003041056575779244
894-1,20110719,0.013350999985524581
895-1,20110720,-0.0092465984314227256
896-1,20110721,0.009950330853168321
897-1,20110722,-0.00099132597957263258
898-1,20110725,0.0074534506545811396
899-1,20110726,-0.0071933833684085791
900-1,20110727,-0.042329710309183088
901-1,20110728,0.0031306769042678262
902-1,20110729,0.0057564919316557273
903-1,20110801,-0.016698207300762213
904-1,20110802,-0.022040871742356138
905-1,20110803,0.016945206485897035
906-1,20110804,-0.048144711361894466
907-1,20110805,-0.013118045980298199
908-1,20110808,-0.055688905860588722
909-1,20110809,0.045740113281431238
910-1,20110810,-0.015703391928449939
911-1,20110811,0.057999330012085792
912-1,20110812,0.005099997633188913
913-1,20110815,0.025424540113430094
914-1,20110816,0.018032531174333233
915-1,20110817,-0.0074656029587698569
916-1,20110818,-0.068235117663123734
917-1,20110819,0.01002155846101882
918-1,20110822,-0.030762973323704479
919-1,20110823,0.036892271394917575
920-1,20110824,0.023823541438970697
921-1,20110825,-0.028025932293350042
922-1,20110826,0.030679751125675114
923-1,20110829,0.008978143223224766
924-1,20110830,0.013602093051943598
925-1,20110831,-0.0015515906914189692
926-1,20110901,-0.01853224812892762
927-1,20110902,-0.0039930839693580467
928-1,20110906,0.032988518058270522
929-1,20110907,0.025589403511505182
930-1,20110908,0.0025726795769402955
931-1,20110909,-0.034379414788160645
932-1,20110912,0.022153017096341099
933-1,20110913,0.012386507027335902
934-1,20110914,0.0012981956905657732
935-1,20110915,0.0037153332084987056
936-1,20110916,0
937-1,20110919,0.056743947530840444
938-1,20110920,0.00024351637767994205
939-1,20110921,-0.028665169981121785
940-1,20110922,-0.0095373838032695168
941-1,20110923,0.0059608832715323246
942-1,20110926,0.015619838782639395
943-1,20110927,-0.007867664686286524
944-1,20110928,-0.013855870998658038
945-1,20110929,-0.053846403692299205
946-1,20110930,-0.0069481840194143274
947-1,20111003,-0.017525092555380706
948-1,20111004,0.045599770171177223
949-1,20111005,0.015089631120182911
950-1,20111006,0.011494379425735168
951-1,20111007,0.015012792389185403
952-1,20111010,0.026747508367028328
953-1,20111011,0.017574286825434271
954-1,20111012,-0.0019249284095845809
955-1,20111013,-0.0013379555605363969
956-1,20111014,0.015037877364540542
957-1,20111017,-0.016624885969635628
958-1,20111018,0.031102985634277491
959-1,20111019,-0.025586720479340297
960-1,20111020,-0.00097537193784846821
961-1,20111021,0.011710015515261407
962-1,20111024,0.0077876499776836638
963-1,20111025,-0.027470973847783409
964-1,20111026,-0.0086580627431143142
965-1,20111027,0.013322623135648026
966-1,20111028,-0.0082015691134174062
967-1,20111031,0.0020098132910577604
968-1,20111101,-0.0022411348306499157
969-1,20111102,-0.014341915005410044
970-1,20111103,-0.0026534812336787006
971-1,20111104,0.029160601380150641
972-1,20111107,0.0074872726404531242
973-1,20111108,-0.0015771097106931364
974-1,20111109,-0.011804326398018983
975-1,20111110,0.0066859038681466032
976-1,20111111,0.010200700488022907
977-1,20111114,-0.011500269075297886
978-1,20111115,0.015683453512007617
979-1,20111116,-0.010522152927389339
980-1,20111117,-0.016739751964263583
981-1,20111118,-0.0014268730125999163
982-1,20111121,0.012062872449275286
983-1,20111122,0.021999930801863243
984-1,20111123,-0.017657055934484855
985-1,20111125,-0.0041539461075030815
986-1,20111128,0.00047824008563335241
987-1,20111129,0.0037977733754503973
988-1,20111130,0.0049570681943063022
989-1,20111201,0.0087537992762487526
990-1,20111202,-0.0019343466235124396
991-1,20111205,-0.0019205790233911557
992-1,20111206,-0.010006906339025345
993-1,20111207,0.0084697770834840647
994-1,20111208,-0.013208395015794405
995-1,20111209,0.019752594433675608
996-1,20111212,0.0093597304680113069
997-1,20111213,-0.0204320388172059
998-1,20111214,-0.0074023007442400868
999-1,20111215,-0.00069068726125554036
1000-1,20111216,-0.0059619529956131956
1001-1,20111219,-0.0053717484448290165
1002-1,20111220,0.021289319458663858
1003-1,20111221,0.0039867162438214088
1004-1,20111222,-0.0042133336528684673
1005-1,20111223,0.0079540852413204632
1006-1,20111227,0.01138366058353979
1007-1,20111228,-0.011947573421117852
1008-1,20111229,0.0068060544689991787
1009-1,20111230,-0.0095156427350429063
1010-1,20120103,-0.033188166855231849
1011-1,20120104,0.018573679363131035
1012-1,20120105,0.0047567657259435236
1013-1,20120106,0.0083772372631449876
1014-1,20120109,-0.0029991453500466392
1015-1,20120110,-0.0040507463980792302
1016-1,20120111,0.0087374024156678942
1017-1,20120112,0.0056860214266292175
1018-1,20120113,-0.0023184750610982796
1019-1,20120117,-0.0039744848888538797
1020-1,20120118,0.0035457331965060845
1021-1,20120119,0.00062506513130022867
1022-1,20120120,0.0054132965836961588
1023-1,20120123,-0.017176794325977962
1024-1,20120124,0.0087456434360064783
1025-1,20120125,-0.0052197633912367536
1026-1,20120126,0.0060159915909805406
1027-1,20120127,-0.0012531329960672188
1028-1,20120130,0.022318164847032307
1029-1,20120131,-0.012443130268655178
1030-1,20120201,-0.0022781411944565733
1031-1,20120202,-0.011476390956343785
1032-1,20120203,0.0072697381125870209
1033-1,20120206,0.0026968173174757304
1034-1,20120207,0.003102701837510935
1035-1,20120208,0.0070031182197602959
1036-1,20120209,0.0073424763890947986
1037-1,20120210,0.00081984017709491042
1038-1,20120213,0.0030509532462916766
1039-1,20120214,0.0038755785378548069
1040-1,20120215,-0.012705088933892217
1041-1,20120216,0.003509137670532958
1042-1,20120217,-0.0047359297825511071
1043-1,20120221,-0.0029994333910927651
1044-1,20120222,0.001035089627662078
1045-1,20120223,0.0012391575315477965
1046-1,20120224,-0.0018612351562703466
1047-1,20120227,0.0020755507658622996
1048-1,20120228,0.014418375424271712
1049-1,20120229,-0.0055424549147655711
1050-1,20120301,0.0004106776238419485
1051-1,20120302,0.0022529451413788593
1052-1,20120305,0.0062375579301372497
1053-1,20120306,-0.0063937518009189453
1054-1,20120307,0.021642331036556328
1055-1,20120308,0.012991089069565032
1056-1,20120309,0.0010619299158873829
1057-1,20120312,-0.014950283310368739
1058-1,20120313,0.018901237720294173
1059-1,20120314,0.013090818065364385
1060-1,20120315,0.004248696378493122
1061-1,20120316,0.00046994690464963185
1062-1,20120319,0.0097580057447190782
1063-1,20120320,0.0044759492853843064
1064-1,20120321,-0.0011139993725395314
1065-1,20120322,0.02754995176823094
1066-1,20120323,-0.0023459362919853177
1067-1,20120326,0.0061019571959679553
1068-1,20120327,0.0057030986872526057
1069-1,20120328,-0.0032969510817979497
1070-1,20120329,-0.0016139158887371607
1071-1,20120330,-0.0048624992646191245
1072-1,20120402,0.011004725896822443
1073-1,20120403,0.0039617959113735779
1074-1,20120404,-0.0061258614599255523
1075-1,20120405,0.018218600548491892
1076-1,20120409,0.0034873618604152057
1077-1,20120410,-0.016936240695229365
1078-1,20120411,0.032058972474225733
1079-1,20120412,0.021681970112558346
1080-1,20120413,0.022382569968195654
1081-1,20120416,-0.038317603815676726
1082-1,20120417,-0.021756486789032969
1083-1,20120418,0.022041537621988461
1084-1,20120419,-0.026348226669736796
1085-1,20120420,0.00076087419657522304
1086-1,20120423,-0.0022174849171863187
1087-1,20120424,-0.015724131868512181
1088-1,20120425,0.013191464754362947
1089-1,20120426,0.012522450819726139
1090-1,20120427,-0.0143489366550833
1091-1,20120430,-0.00087115607913812454
1092-1,20120501,0.0029521598240167535
1093-1,20120502,0.0064086129095697331
1094-1,20120503,-0.015411863721031871
1095-1,20120504,-0.0091390296510027724
1096-1,20120507,0.0061471898509806167
1097-1,20120508,-0.01683787950191995
1098-1,20120509,0.010212696692423862
1099-1,20120510,0.0025554453990475068
1100-1,20120511,0.0071155198958923194
1101-1,20120514,-0.017182870796188521
1102-1,20120515,-0.0095194372623579326
1103-1,20120516,-0.01087986721587697
1104-1,20120517,-0.028324021878352923
1105-1,20120518,-0.011576436439881821
1106-1,20120521,0.037955220000435386
1107-1,20120522,-0.0080186909847932419
1108-1,20120523,0.024349029010286127
1109-1,20120524,-0.020429165692150697
1110-1,20120525,-0.0067611038733383921
1111-1,20120529,0.010492136772106697
1112-1,20120530,-0.0029202429951498132
1113-1,20120531,0.0023711821415499656
1114-1,20120601,-0.019004752911534251
1115-1,20120604,0.035508924160424282
1116-1,20120605,0.0011454754975290804
1117-1,20120606,0.0090090699423663878
1118-1,20120607,-0.012926204065295099
1119-1,20120608,0.012959144642505471
1120-1,20120611,-0.024584123554005632
1121-1,20120612,0.0018878616141244642
1122-1,20120613,-0.028650296472001013
1123-1,20120614,0.017740534687823661
1124-1,20120615,0.013415302764255177
1125-1,20120618,0.034359899340403288
1126-1,20120619,0.0067352580087929326
1127-1,20120620,0.0067631801143930304
1128-1,20120621,-0.031667796373467283
1129-1,20120622,0.0056001982487523527
1130-1,20120625,-0.016753928740899759
1131-1,20120626,0.010256500167189042
1132-1,20120627,-0.023146795475730286
1133-1,20120628,-0.0086017925002934703
1134-1,20120629,0.0031933905225511872
1135-1,20120702,-0.011114365140853621
1136-1,20120703,-0.0090948882142498633
1137-1,20120705,0.0074720148387008578
1138-1,20120706,-0.0024978397077792813
1139-1,20120709,0.012095760413186607
1140-1,20120710,-0.008943071686581483
1141-1,20120711,-0.00076672420854029255
1142-1,20120712,0.020897999789599275
1143-1,20120713,0.021773799549560824
1144-1,20120716,-0.010532352393165745
1145-1,20120717,0.0080366753463456675
1146-1,20120718,0.010564142766312568
1147-1,20120719,0.015432118099746983
1148-1,20120720,-0.025457301814319155
1149-1,20120723,-0.0082693914825067161
1150-1,20120724,0.00059388302250296121
1151-1,20120725,-0.0022782437668520394
1152-1,20120726,0.013252858910417942
1153-1,20120727,0.013573909367776249
1154-1,20120730,-0.012506787294469301
1155-1,20120731,-0.03526267168275643
1156-1,20120801,-0.038341205620774144
1157-1,20120802,-0.011060020574936047
1158-1,20120803,0.00045578852202021736
1159-1,20120806,-0.016427474141947673
1160-1,20120807,0.032995923400802152
1161-1,20120808,0.00044150111092422506
1162-1,20120809,-0.0094892028380582083
1163-1,20120810,0.0070484873310614482
1164-1,20120813,0.0084884610240774094
1165-1,20120814,-0.0012911557636199333
1166-1,20120815,0.028040205373920823
1167-1,20120816,0.0063209370603192205
1168-1,20120817,-0.0067187187466584142
1169-1,20120820,-0.0051894252422255427
1170-1,20120821,-0.0054976540106994598
1171-1,20120822,0.0014557556901766411
1172-1,20120823,-0.0047911767519597248
1173-1,20120824,0.020123072964894018
1174-1,20120827,0.0026495480699306739
1175-1,20120828,0.0073200814865059805
1176-1,20120829,-0.0054761317255871411
1177-1,20120830,0.0048387191182235334
1178-1,20120831,-0.0080321716972640012
1179-1,20120904,0.0010104072800611874
1180-1,20120905,0.0044265665841494162
1181-1,20120906,0.01137443646386993
1182-1,20120907,0.0040143001966246317
1183-1,20120910,-0.0066666913581894249
1184-1,20120911,-0.0054062155558836089
1185-1,20120912,0.0017600473889363144
1186-1,20120913,0.010884461198422901
1187-1,20120914,-0.028363759598213356
1188-1,20120917,-0.0064257249209704881
1189-1,20120918,-0.0064790670058876287
1190-1,20120919,0.014874646110834
1191-1,20120920,0.027824954661859191
1192-1,20120921,-0.006437162577165978
1193-1,20120924,0.0059789445447449019
1194-1,20120925,-0.015123532872906686
1195-1,20120926,-0.0085445129884149651
1196-1,20120927,0.013809649329364682
1197-1,20120928,0.0032587793614786698
1198-1,20121001,-0.01543362648856883
1199-1,20121002,-0.021575268677358039
1200-1,20121003,-0.0020185715372478263
1201-1,20121004,-0.016060140147735158
1202-1,20121005,-0.01527680183797564
1203-1,20121008,0.0028753357250934641
1204-1,20121009,-0.029651066877087739
1205-1,20121010,-0.016689940594927677
1206-1,20121011,-0.00063593006912610051
1207-1,20121012,-0.0082322364646612023
1208-1,20121015,0.0046784325877964328
1209-1,20121016,0.019327011768267344
1210-1,20121017,-0.0084371320538743078
1211-1,20121018,-0.022313510480001408
1212-1,20121019,-0.026783458437519947
1213-1,20121022,-0.0090120403320366194
1214-1,20121023,0.0017805479887749165
1215-1,20121024,0.00038683651113791129
1216-1,20121025,0.0044418035219657703
1217-1,20121026,-0.0034820492200697828
1218-1,20121031,0.0010896808313725082
1219-1,20121101,0.014642182872896647
1220-1,20121102,0.0078989352245346645
1221-1,20121105,0.0041253373503988833
1222-1,20121106,0.012446679548224093
1223-1,20121107,0.011066999664420596
1224-1,20121108,-0.015219805984468149
1225-1,20121109,0.00088300226487803002
1226-1,20121112,-0.0068809865522765357
1227-1,20121113,0.001591406741273893
1228-1,20121114,-0.023473356185641947
1229-1,20121115,-0.012723340118043325
1230-1,20121116,-0.0017417144918350225
1231-1,20121119,0.016003582716697995
1232-1,20121120,0.0074200681360063747
1233-1,20121121,0.010346292054144612
1234-1,20121123,0.011597181575181637
1235-1,20121126,0.0015735644474306199
1236-1,20121127,-0.012857461269913273
1237-1,20121128,0.023243118443429189
1238-1,20121129,0.00096571711995885323
1239-1,20121130,0.0089130603622815663
1240-1,20121203,-0.0067353280695559015
1241-1,20121204,-0.010314385496368317
1242-1,20121205,-0.024495781569167097
1243-1,20121206,0.04250295100351531
1244-1,20121207,0.003736925125998436
1245-1,20121210,-0.012574060760397465
1246-1,20121211,-0.0012208293764031097
1247-1,20121212,0.001494210214501912
1248-1,20121213,-0.0062813687989113909
1249-1,20121214,0.0035657352221520888
1250-1,20121217,0.01998216347045334
1251-1,20121218,-0.00422367719993888
1252-1,20121219,-0.0034948991702998811
1253-1,20121220,-0.005516748085001133
1254-1,20121221,0.010314203016764445
1255-1,20121224,0.0059802084409752432
1256-1,20121226,-0.0093686276396347523
1257-1,20121227,0.0031509420101936136
1258-1,20121228,-0.0030354794698372878
1259-1,20121231,0.023574877749711121
1260-1,20130102,0.0070246149369648236
1261-1,20130103,0.0057960676661865662
1262-1,20130104,0.00067350652479714057
1263-1,20130107,0.0044943895878395423
1264-1,20130108,-0.00017977528138324317
1265-1,20130109,-0.021549045700549385
1266-1,20130110,-0.0047558165365275684
1267-1,20130111,-0.0025417588121445789
1268-1,20130114,-0.0069280131251661103
1269-1,20130115,-0.0020170539524095865
1270-1,20130116,0.0036873198120463968
1271-1,20130117,-0.0043940019433343913
1272-1,20130118,0.0043891804187632388
1273-1,20130122,0.0053795434042163137
1274-1,20130123,-0.0080483331828280491
1275-1,20130124,-0.0053011731860328482
1276-1,20130125,0.0042328105526205917
1277-1,20130128,-0.016994567270563365
1278-1,20130129,-0.0032327614360845303
1279-1,20130130,0.0052808357227229763
1280-1,20130131,0.0047323629548072788
1281-1,20130201,0.0046287194987355562
1282-1,20130204,-0.0040921683295405131
1283-1,20130205,-0.0016001425762892652
1284-1,20130206,0.0026797693571154468
1285-1,20130207,-0.0026821652199400248
1286-1,20130208,0.0089127149705756636
1287-1,20130211,-0.0064817097071010465
1288-1,20130212,0.0048115569972217997
1289-1,20130213,-0.011176285712850564
1290-1,20130214,0.00054029717658288234
1291-1,20130215,-0.024005517158121936
1292-1,20130219,-0.00091785229022889325
1293-1,20130220,-0.023006580596198312
1294-1,20130221,0.0052631700442744567
1295-1,20130222,0.0088081789630525265
1296-1,20130225,-0.020089961390346467
1297-1,20130226,-0.0029985029962564802
1298-1,20130227,0.024862134013474702
1299-1,20130228,0.004204375080973044
1300-1,20130301,0.0042924400351358472
1301-1,20130304,0.017199663612475824
1302-1,20130305,0.0079950679051101758
1303-1,20130306,0.0076473804770529341
1304-1,20130307,0.019589774414481731
1305-1,20130308,-0.0001704593884630512
1306-1,20130311,0.0019643854802966487
1307-1,20130312,-0.003255378528116637
1308-1,20130313,0.0047912480431406834
1309-1,20130314,-0.015314762025735007
1310-1,20130315,0.0043870197409763279
1311-1,20130318,-0.0012288248715597305
1312-1,20130319,0.0045871640069057307
1313-1,20130320,0.0034450462522404024
1314-1,20130321,-0.0045908744252036726
1315-1,20130322,0.0012206819895732579
1316-1,20130325,-0.017315692804841909
1317-1,20130326,0.001579086212848857
1318-1,20130327,0.001230553025106218
1319-1,20130328,0.00017563888690119711
1320-1,20130401,-0.003555208168922519
1321-1,20130402,0.019236361290468906
1322-1,20130403,-0.011459221590572888
1323-1,20130404,0.0072551708811721127
1324-1,20130405,0.010786465053806538
1325-1,20130408,0.0041393643098768251
1326-1,20130409,-0.010226278562828206
1327-1,20130410,0.0027729653817072375
1328-1,20130411,0.010293451668347942
1329-1,20130412,0.0076472460363978811
1330-1,20130415,-0.018109751246861983
1331-1,20130416,0.009438079497306795
1332-1,20130417,0.00258197922941239
1333-1,20130418,-0.010510995366733056
1334-1,20130419,0.015533622660246493
1335-1,20130422,0.0041004670472668536
1336-1,20130423,0.0089656356293277284
1337-1,20130424,0.002174459332993095
1338-1,20130425,0.0086293266980543848
1339-1,20130426,0.01232461628365833
1340-1,20130429,0.0057942385434612831
1341-1,20130430,0.0036231923694201029
1342-1,20130501,-0.0072070891422066907
1343-1,20130502,0.0056469175134319372
1344-1,20130503,0.016955085007705151
1345-1,20130506,0.0088832306324801991
1346-1,20130507,-0.0041713521097994644
1347-1,20130508,0.00032051282325618047
1348-1,20130509,-0.0046388949860141082
1349-1,20130510,0.0093942256034464933
1350-1,20130513,-0.0047619137602437078
1351-1,20130514,0.010721947980409041
1352-1,20130515,0.011459194540436535
1353-1,20130516,-0.0070560857242085717
1354-1,20130517,0.0055514431637524453
1355-1,20130520,-0.0029717703891574132
1356-1,20130521,0.0024933782591940457
1357-1,20130522,-0.0003506926215148809
1358-1,20130523,-0.0025157245972469156
1359-1,20130524,0.0050641032421294696
1360-1,20130528,0.00093385220794406365
1361-1,20130529,-0.0023542347842777644
1362-1,20130530,-0.0067509480039822378
1363-1,20130531,-0.0026909394947844945
1364-1,20130603,0.0031570665527675956
1365-1,20130604,0.010477949488765681
1366-1,20130605,-0.0094182195102154864
1367-1,20130606,0.010529771827918921
1368-1,20130607,0.02522712416912043
1369-1,20130610,0.0072487461367281014
1370-1,20130611,-0.00030557677854226029
1371-1,20130612,-0.022252126616954193
1372-1,20130613,0.021763311067582336
1373-1,20130614,-0.0045634396200835425
1374-1,20130617,-0.0010595626511609169
1375-1,20130618,0.015166594495275021
1376-1,20130619,-0.0098877210064074461
1377-1,20130620,-0.011129011883393325
1378-1,20130621,-0.014501347453974134
1379-1,20130624,0
1380-1,20130625,0.003248513955831811
1381-1,20130626,0.0061759183758240965
1382-1,20130627,-0.0087905991957537566
1383-1,20130628,0
1384-1,20130701,0.0031748458144038594
1385-1,20130702,0.0085721255787536421
1386-1,20130703,0.012860951905588003
1387-1,20130705,-0.0036848740936124003
1388-1,20130708,0.0046240311390288724
1389-1,20130709,-0.010443768470029369
1390-1,20130710,0.0032348212298369816
1391-1,20130711,0.0094169475325367458
1392-1,20130712,0.0052512439485861151
1393-1,20130715,-0.0008608939479968214
1394-1,20130716,-0.0014371948435289994
1395-1,20130717,-0.02247285585205816
1396-1,20130718,0
1397-1,20130719,0.0034949795295995401
1398-1,20130722,-0.00050704430480408291
1399-1,20130723,-0.024094032577330893
1400-1,20130724,-0.019779066978821369
1401-1,20130725,0.01775719934369846
1402-1,20130726,0.0097241059328476709
1403-1,20130729,-0.0039942205846710266
1404-1,20130730,-0.013939912432699764
1405-1,20130731,-0.012552466071119817
1406-1,20130801,0.012947603379307893
1407-1,20130802,0.01015512078253078
1408-1,20130805,-0.0032731044388807362
1409-1,20130806,-0.012286843992651342
1410-1,20130807,-0.0019377168692784608
1411-1,20130808,0.0042585406757567057
1412-1,20130809,0.0028887839058908682
1413-1,20130812,0.0078474967329693612
1414-1,20130813,-0.0041208849525027347
1415-1,20130814,-0.0069338788417221409
1416-1,20130815,-0.008026516372351189
1417-1,20130816,-0.0014132280475331882
1418-1,20130819,-0.0046851792950901583
1419-1,20130820,0.0031179163580734581
1420-1,20130821,0.0046061804148971319
1421-1,20130822,0.011748386876914374
1422-1,20130823,-0.00083344913839678014
1423-1,20130826,-0.0022928618695390313
1424-1,20130827,-0.010991849136487986
1425-1,20130828,0.011977888694031158
1426-1,20130829,0.0063429629817921551
1427-1,20130830,-0.010295556705872677
1428-1,20130903,-0.0016049687685137926
1429-1,20130904,0.011433476475368742
1430-1,20130905,-0.0051919399450648385
1431-1,20130906,-0.011633489423347854
1432-1,20130909,0.0076214600194326465
1433-1,20130910,0.01670893998106493
1434-1,20130911,0.013756477370367115
1435-1,20130912,0.0022494220533495479
1436-1,20130913,-0.0013224016738018207
1437-1,20130916,-0.016607736399659956
1438-1,20130917,0.0093810557826250474
1439-1,20130918,0.018860480100327592
1440-1,20130919,-0.014753460336891955
1441-1,20130920,-0.0024280616975254077
1442-1,20130923,-0.010034412159841466
1443-1,20130924,0.011826681869327338
1444-1,20130925,-0.0065282905832724225
1445-1,20130926,0.0098946257069698618
1446-1,20130927,0.0044070064845298518
1447-1,20130930,0.0082154729533909787
1448-1,20131001,0.0024654524913021447
1449-1,20131002,0.0079350009844407765
1450-1,20131003,-0.0020143611216916213
1451-1,20131004,0.0077821404420550522
1452-1,20131007,0.0032583932380596536
1453-1,20131008,-0.01927802145271329
1454-1,20131009,-0.0021234248190982186
1455-1,20131010,0.011148532850393522
1456-1,20131011,0.0076095034109835424
1457-1,20131014,0.006808427610384804
1458-1,20131015,-0.014046902165874897
1459-1,20131016,0.01166212759946017
1460-1,20131017,0.0088027614414647459
1461-1,20131018,0.00088289089420445777
1462-1,20131021,0.0046035080510611337
1463-1,20131022,0.014315300166165557
1464-1,20131023,-0.00560574498179367
1465-1,20131024,-0.0040404095370050186
1466-1,20131025,0.002755512765558521
1467-1,20131028,-0.019122484813749452
1468-1,20131029,0.0056678783888290951
1469-1,20131030,0.0039662917638292328
1470-1,20131031,0.029737081147334976
1471-1,20131101,-0.013713229906947788
1472-1,20131104,-0.0045925730817106825
1473-1,20131105,0.021386904956638197
1474-1,20131106,-0.01577917883317248
1475-1,20131107,-0.028249937724930341
1476-1,20131108,0.020280632888583838
1477-1,20131111,-0.0038198555473067941
1478-1,20131112,-0.0034674957343518997
1479-1,20131113,0.028002576381454425
1480-1,20131114,-0.0044285962402970114
1481-1,20131115,0.0023426433252318191
1482-1,20131118,-0.0065582119608151856
1483-1,20131119,-0.0015003753752340643
1484-1,20131120,-0.0055062083803223416
1485-1,20131121,0.019124828608300781
1486-1,20131122,-0.0019646371741650626
1487-1,20131125,-0.008388896963141157
1488-1,20131126,0.0081311277113966796
1489-1,20131127,0.0026987258773782941
1490-1,20131129,-0.0019574266098230098
1491-1,20131202,-0.0060267078668605478
1492-1,20131203,-0.0033475947200258815
1493-1,20131204,-0.0067686395293318213
1494-1,20131205,0.0020716288522573123
1495-1,20131206,-0.0093406246085843136
1496-1,20131209,-0.0046305069909973184
1497-1,20131210,-0.020590279184653504
1498-1,20131211,-0.013457928305998124
1499-1,20131212,0.0037329359959619168
1500-1,20131213,-0.0061361900219969456
1501-1,20131216,0.0045886675074315875
1502-1,20131217,-0.0058974025846953992
1503-1,20131218,0.017400776665986051
1504-1,20131219,-0.01402944691739183
1505-1,20131220,0.0018043567210099809
1506-1,20131223,0.0048630758753622771
1507-1,20131224,0.0062536098129548634
1508-1,20131226,0.0039377631066495056
1509-1,20131227,-0.0089959428340025127
1510-1,20131230,-0.0034318432156945633
1511-1,20131231,-0.0012748599380909553
1512-1,20140102,-0.011595079662687802
1513-1,20140103,-0.0047967940552418042
1514-1,20140106,-0.010969031370573923
1515-1,20140107,0.0081866482828880649
1516-1,20140108,0.0099182883006552203
1517-1,20140109,-0.0051407387341741995
1518-1,20140110,0.0020621221381356136
1519-1,20140113,-0.029641514372359623
1520-1,20140114,0.0030530321716675246
1521-1,20140115,0.0087664932121827022
1522-1,20140116,-0.0083350353551434608
1523-1,20140117,-0.0022674234455992703
1524-1,20140121,-0.015629528615554555
1525-1,20140122,-0.0020359694850986543
1526-1,20140123,0.00013623050221944766
1527-1,20140124,0.0042746525149697234
1528-1,20140127,-0.012056408596754942
1529-1,20140128,-0.0084923338448676944
1530-1,20140129,-0.026819021455951386
1531-1,20140130,-0.0061018078654093699
1532-1,20140131,0.0033095125795687963
1533-1,20140203,-0.02823128350270121
1534-1,20140204,0.01555063792625333
1535-1,20140205,0.0054038811821301991
