,Var1
1087-1,3.5357207737077303
1088-1,1.6320882731526241
1089-1,2.2138233990622425
1090-1,6.5518609970736028
1091-1,2.0609625336024542
1092-1,1.4446924951664508
1093-1,1.6310437104031374
1094-1,1.3219256887527113
1095-1,2.6324284198500467
1096-1,1.6177548229959002
1097-1,3.7553294032883624
1098-1,3.6236761913331281
1099-1,2.4149650362541983
1100-1,1.8387844536462752
1101-1,1.5757553480184265
1102-1,2.1891095396279838
1103-1,2.02070382159043
1104-1,2.1374939293060673
1105-1,3.552413468202527
1106-1,1.855916936225777
1107-1,2.4599204794679048
1108-1,2.9048011014818136
1109-1,3.1112336755279038
1110-1,1.6360597154793897
1111-1,1.797257600601448
1112-1,2.3523638444257533
1113-1,2.557891168302084
1114-1,3.4256198831247344
1115-1,4.5221345447257555
1116-1,3.4719490190643159
1117-1,1.4425383477896572
1118-1,1.8887997439701745
1119-1,2.1488491412833297
1120-1,2.1384584135077391
1121-1,6.8984947836311363
1122-1,3.1682947890368531
1123-1,3.3000370057069461
1124-1,2.8007353637601278
1125-1,2.7438407142733867
1126-1,1.5373661291598981
1127-1,2.3486595209642407
1128-1,2.3857459667829732
1129-1,1.3419270340579281
1130-1,2.2592104454767252
1131-1,2.1615522217254779
1132-1,1.4428778131442166
1133-1,3.9072086063203706
1134-1,1.4535742878037432
1135-1,2.5876547525233242
1136-1,1.4350321446260561
1137-1,0.88486382326462887
1138-1,1.3836043932672148
1139-1,1.0010419463107261
1140-1,1.7916825328959516
1141-1,1.6436171143530276
1142-1,2.0661751375724196
1143-1,1.6282223273874727
1144-1,1.5954793023647464
1145-1,2.3571431992324805
1146-1,2.0727690475714624
1147-1,2.2040997155352322
1148-1,2.984554801460845
1149-1,6.1190870249965021
1150-1,2.4090760957815074
1151-1,2.2926300029763156
1152-1,3.4304547451415455
1153-1,6.387931723968185
1154-1,1.8193520090495812
1155-1,2.3328724485354124
1156-1,2.6635051538469012
1157-1,4.0043961157368093
1158-1,1.9109386087385207
1159-1,1.4274779567716558
1160-1,2.6649961300302722
1161-1,1.2447738292404213
1162-1,1.1583163577397126
1163-1,1.0860868092415623
1164-1,1.5666925534896901
1165-1,1.3167853664195226
1166-1,4.3432605715941524
1167-1,1.4642912221330926
1168-1,1.1886446782802409
1169-1,0.59625001431402469
1170-1,0.89342354929608525
1171-1,0.96481290734542235
1172-1,1.1904139556978728
1173-1,1.9770041180521498
1174-1,1.5664861445814262
1175-1,1.0573559121634759
1176-1,0.82278733853654484
1177-1,1.0757977241824135
1178-1,1.3220617995682444
1179-1,1.2499013312649601
1180-1,1.5230990374821971
1181-1,0.93852874009965048
1182-1,0.83365282896033821
1183-1,1.3357937819075736
1184-1,1.3443841420455791
1185-1,0.97384208922922133
1186-1,1.4818722845870063
1187-1,1.5711451950526485
1188-1,3.4424192114920094
1189-1,1.5193167975692932
1190-1,1.0300248902630327
1191-1,1.6318040282098283
1192-1,0.57869111445701216
1193-1,1.0985639532341149
1194-1,0.92284815657529351
1195-1,1.5679457413608648
1196-1,1.1826881689927067
1197-1,1.9609981722564553
1198-1,1.8791876809617205
1199-1,1.2890359339481563
1200-1,1.8307462799490177
1201-1,1.8263142384054136
1202-1,1.1363019721315972
1203-1,0.90317396437305164
1204-1,1.9720109507084675
1205-1,2.5708205630787946
1206-1,1.1287031356675821
1207-1,1.2945522253088166
1208-1,0.86773762467711002
1209-1,1.2386130764110699
1210-1,1.3333176467163128
1211-1,1.6609318409991578
1212-1,2.3470729659252232
1213-1,1.297290974505342
1214-1,2.0710486266287154
1215-1,1.1067715874283524
1216-1,2.1528668195862095
1217-1,2.0241930562023982
1218-1,2.1216830735622425
1219-1,2.7774376760760253
1220-1,3.8768012976972193
1221-1,0.94649598005921887
1222-1,1.1941400176728254
1223-1,2.0849695001476594
1224-1,1.2625889498042342
1225-1,1.5474857353516585
1226-1,1.0867573719466885
1227-1,1.7369705716787751
1228-1,3.173844846712496
1229-1,2.1265438440527586
1230-1,2.2901428323727315
1231-1,1.5585698516715512
1232-1,1.4565908424495362
1233-1,1.0283213911757187
1234-1,0.86634059052385393
1235-1,0.99595328014906814
1236-1,1.6398282386797725
1237-1,2.0459861104413539
1238-1,2.2867440699948847
1239-1,1.6101988254579358
1240-1,1.2006894350419473
1241-1,1.344971955881973
1242-1,4.3070158404728307
1243-1,4.1145238485351685
1244-1,1.8199799052819619
1245-1,1.3866032849320036
1246-1,0.94182748944774941
1247-1,2.0310776369891865
1248-1,1.489566215550304
1249-1,1.3388275477621057
1250-1,1.664302267814437
1251-1,1.4700283626250212
1252-1,1.2381220068337202
1253-1,1.4379977701332158
1254-1,1.8140399347999454
1255-1,0.89768448799308342
1256-1,1.3530183836108918
1257-1,1.9670096479917578
1258-1,1.3581226594164422
1259-1,2.1668612431098166
1260-1,1.6227705888616091
1261-1,0.75667777750757481
1262-1,1.0464781211173928
1263-1,1.0958925538840811
1264-1,0.77676151401976801
1265-1,1.4955024477502175
1266-1,1.5152017819027628
1267-1,1.3253964362126367
1268-1,0.71476374281093569
1269-1,1.5055014744871238
1270-1,0.66141759406850553
1271-1,0.82844322818531058
1272-1,1.0988940433161634
1273-1,0.9336687304532193
1274-1,0.98886512106789504
1275-1,1.4313217677813996
1276-1,2.8511320964730702
1277-1,1.5313576882089432
1278-1,1.2495780085903905
1279-1,1.1023282295838246
1280-1,1.045799274491203
1281-1,0.82816529863584176
1282-1,0.93991142588902077
1283-1,0.6769275902287768
1284-1,0.89633114608045328
1285-1,1.0838547518774062
1286-1,0.85011092467782945
1287-1,0.48517510285997345
1288-1,0.62730527203407416
1289-1,0.88524239824881401
1290-1,0.55628956350605197
1291-1,1.290413360350174
1292-1,0.76311729568195663
1293-1,0.78829652488590363
1294-1,1.5261606199064846
1295-1,0.83677283739594732
1296-1,1.6663446612305113
1297-1,1.4696437163139722
1298-1,1.3437249358920405
1299-1,1.0212206068095784
1300-1,1.3268938972495232
1301-1,0.93459721677875673
1302-1,0.99982611307468028
1303-1,0.58671590254011285
1304-1,0.77447568597089267
1305-1,1.2446162267779217
1306-1,0.3929084410802261
1307-1,0.59087824564083524
1308-1,0.43249042386940761
1309-1,2.3530834059703518
1310-1,0.49605924472153384
1311-1,1.1735089799809455
1312-1,1.5100197913378921
1313-1,0.78532678284800939
1314-1,1.1177223371748812
1315-1,0.53143316272909902
1316-1,1.2579393114642994
1317-1,0.7135327495487811
1318-1,0.91135838038289274
1319-1,0.77274083768522051
1320-1,0.69495882959889055
1321-1,0.7979210427843807
1322-1,1.226491344462598
1323-1,0.96345443327639924
1324-1,1.5598454180443624
1325-1,0.66272796609011642
1326-1,0.75498612459796643
1327-1,1.0237784849451645
1328-1,0.79833807122099842
1329-1,1.9709024420458556
1330-1,1.7977593113062997
1331-1,1.2103267720331248
1332-1,1.661185679138155
1333-1,2.0902052806995224
1334-1,1.1627488951783982
1335-1,1.0553392086117721
1336-1,1.7907806590592545
1337-1,1.1428378540395983
1338-1,1.3067814952659611
1339-1,3.2131928347514536
1340-1,0.67152856222161206
1341-1,0.62163413380957211
1342-1,1.0225807113121748
1343-1,0.9566880073790569
1344-1,0.80334972280793671
1345-1,0.52681331105643581
1346-1,0.72145206917120197
1347-1,0.78378113222507428
1348-1,0.66656472645961407
1349-1,0.83801648214817315
1350-1,0.78469454649548875
1351-1,0.43728807940436221
1352-1,0.50092472415590517
1353-1,0.7669741290613411
1354-1,0.44899877731500998
1355-1,0.46662579308365371
1356-1,0.58461835724255151
1357-1,1.484821956940547
1358-1,1.5780274326326071
1359-1,1.0019132732787173
1360-1,0.9842196885773794
1361-1,1.1890953263313484
1362-1,0.86711064696570117
1363-1,1.1585669172187869
1364-1,1.5547504221159423
1365-1,1.6853340516047977
1366-1,1.4919763314453169
1367-1,1.0648620910267483
1368-1,1.2864505008283968
1369-1,1.15409661150864
1370-1,1.1531214389231756
1371-1,1.4326443167619796
1372-1,1.5907023231767567
1373-1,1.4162297182696051
1374-1,0.85401580383969378
1375-1,0.79738381091352895
1376-1,1.7000174602399449
1377-1,1.3573779792278025
1378-1,2.6469453146356985
1379-1,2.727965299517991
1380-1,1.6442008430676656
1381-1,0.82506169831502452
1382-1,0.89045401791381829
1383-1,0.98567426901952138
1384-1,0.6856978972557729
1385-1,1.0777828623678725
1386-1,1.064789288630096
1387-1,1.3283361979986692
1388-1,1.0167581602428957
1389-1,0.67863129924180465
1390-1,1.0863169471645271
1391-1,0.99441491666576176
1392-1,0.7204659410383889
1393-1,0.29279747608095402
1394-1,0.61532373148761954
1395-1,0.86398726198246756
1396-1,0.86609847164339948
1397-1,0.74146190751587016
1398-1,0.76197390088023365
1399-1,0.6205653433299827
1400-1,1.321530685434954
1401-1,1.0259798676225402
1402-1,3.1838382388947029
1403-1,1.0955960108392195
1404-1,0.86626467524430983
1405-1,1.1441463962628866
1406-1,0.91194124050849734
1407-1,0.45268585807663436
1408-1,0.37548868476647196
1409-1,0.62587993327835234
1410-1,0.86264959110120298
1411-1,0.53427643389386092
1412-1,0.61135607583867158
1413-1,0.49811180007270944
1414-1,0.8776765490285352
1415-1,0.6186529102210987
1416-1,1.5382627044009898
1417-1,0.90674174565421706
1418-1,0.82946781875960895
1419-1,0.85686980338183105
1420-1,1.0488575023092643
1421-1,0.71032280784657409
1422-1,0.75911877129405636
1423-1,0.62676946070606954
1424-1,1.5218739257413278
1425-1,0.94971125310157456
1426-1,1.119778670048833
1427-1,1.0493168677009068
1428-1,1.1124677614364322
1429-1,0.91176504874777353
1430-1,0.68504076297688976
1431-1,1.5337352076592157
1432-1,0.64393633594019517
1433-1,0.81904812423856554
1434-1,0.91055704392124559
1435-1,0.92489832626836677
1436-1,0.6486803195729437
1437-1,0.75201751323745747
1438-1,0.7219287410338654
1439-1,1.2130228510691372
1440-1,0.73920798425255163
1441-1,0.91468897520121506
1442-1,0.89607215046394373
1443-1,0.82621206346225007
1444-1,1.1317329921966857
1445-1,0.80441332440660407
1446-1,0.77748923268595138
1447-1,1.4169319007146803
1448-1,0.58512483771715917
1449-1,0.70120562162661959
1450-1,1.1610625153884828
1451-1,0.71358281443785387
1452-1,0.69134341848696057
1453-1,2.9166460915183863
1454-1,2.700973888703202
1455-1,0.73935392979349668
1456-1,0.53224440660511207
1457-1,0.68367573576635909
1458-1,1.108787028886814
1459-1,0.84210094550297609
1460-1,0.63176209210974021
1461-1,0.64739296958472825
1462-1,0.63390042881631325
1463-1,0.80682887272298098
1464-1,1.050196188372523
1465-1,1.0778424768824497
1466-1,0.75662647135853967
1467-1,0.68871628199057611
1468-1,0.70793627780282553
1469-1,1.7536222561379053
1470-1,3.7244000493135103
1471-1,1.0957927283378301
1472-1,0.4812998421948177
1473-1,0.64603545328313783
1474-1,0.79125033132017453
1475-1,1.2596872572820002
1476-1,1.1063485360115628
1477-1,0.48501193883317029
1478-1,0.70717621152722654
1479-1,1.317228642218206
1480-1,0.6283581451892043
1481-1,0.60490689279879417
1482-1,0.7252850587488564
1483-1,1.0432552027799489
1484-1,1.1508238965980977
1485-1,0.80462794328503762
1486-1,0.34254110485561268
1487-1,0.55351796894864802
1488-1,0.66405859911313059
1489-1,0.45545099929814892
1490-1,0.66247250663731672
1491-1,0.61836094317530765
1492-1,0.77605253957644849
1493-1,0.9985682687896551
1494-1,0.90580402082960398
1495-1,0.66803770930180106
1496-1,0.45916333382043867
1497-1,3.2622229773749352
1498-1,0.65030643616766637
1499-1,0.90741310917443496
1500-1,0.67772873469234052
1501-1,1.2013270354204957
1502-1,0.58417653575964168
1503-1,1.7146953363659749
1504-1,1.2140214864646899
1505-1,0.61574151427574697
1506-1,0.50474753155374164
1507-1,0.36599545818624818
1508-1,0.40404827252966286
1509-1,0.42558282840627099
1510-1,0.47071456894560726
1511-1,0.49802644043987149
1512-1,0.67185693150749681
1513-1,0.43228514991960892
1514-1,0.82739608554265021
1515-1,0.48242586809207144
1516-1,0.7154844457299141
1517-1,0.66759025963477248
1518-1,0.78956117330858144
1519-1,0.83476445392043841
1520-1,2.5368939448087757
1521-1,0.91847125534786878
1522-1,0.62299820305584608
1523-1,0.64857129491088528
1524-1,1.1634746558021893
1525-1,0.84736583525073594
1526-1,4.0448569088643698
1527-1,3.8810288620818856
1528-1,1.5195965356135619
1529-1,0.9111294043226088
1530-1,1.9084526142867593
1531-1,1.5437943294598537
1532-1,1.9140368187339301
1533-1,2.6590989138225138
1534-1,2.7663411399132616
1535-1,1.8340512379823468
1536-1,1.3079026136072103
1537-1,1.5560276080899555
1538-1,1.369813609203127
1539-1,0.90585915465014888
1540-1,0.75328004879314547
1541-1,1.1401256062656835
1542-1,0.84328661096136937
1543-1,0.83950733634139429
1544-1,0.93199777423468622
1545-1,1.0889014756423403
1546-1,1.0937293511884718
1547-1,0.76203114739456757
1548-1,1.1901648524321462
1549-1,1.1927921710850227
1550-1,1.2230650528468832
1551-1,2.857777632510885
1552-1,1.0239093037035185
1553-1,1.0011777547808094
1554-1,0.8286283902909154
1555-1,0.97365590740925334
1556-1,0.96650070728226778
1557-1,0.91099218571831875
1558-1,1.3804484627378901
1559-1,1.2658330725120179
1560-1,1.6205056790767478
1561-1,2.2756354871119036
1562-1,0.98914474937276964
1563-1,0.89010684037823029
1564-1,2.8470201248138061
1565-1,1.5886402444396208
1566-1,2.0267963204696038
1567-1,2.6002843650419334
1568-1,1.6717852409192442
1569-1,1.6391061944437604
1570-1,1.5160270847385999
1571-1,1.1098260930512478
1572-1,1.1880908290241381
1573-1,0.7982533451516246
1574-1,1.1346912961108777
1575-1,1.0463477234107081
1576-1,2.4657602332912836
1577-1,1.7219732318567524
1578-1,1.7001688451763157
1579-1,1.6632948122530764
1580-1,2.0943673756640324
1581-1,2.0565320837062648
1582-1,2.5107967083681255
1583-1,2.2212723857364707
1584-1,1.3802707755034287
1585-1,1.6010325451718095
1586-1,1.1012527843157121
1587-1,0.78775598387146073
1588-1,0.98753999470266085
1589-1,2.3394982911589843
1590-1,3.5824165329001056
1591-1,1.9240578623365048
1592-1,1.189014650287006
1593-1,1.2908882293239712
1594-1,0.90290094789984565
1595-1,0.80671864509755886
1596-1,0.62498754854396144
1597-1,0.90052668097956057
1598-1,0.95716747709785088
1599-1,1.0326601105002642
1600-1,1.2238830926865387
1601-1,0.48334982963460865
1602-1,0.42493402521441892
1603-1,0.59661565432744035
1604-1,1.050801019674491
1605-1,0.97261779502301293
1606-1,0.61498986133949751
1607-1,0.72703196898211375
1608-1,0.57009584655505485
1609-1,0.75322277210108668
1610-1,0.60827587011441253
1611-1,0.59344534278895722
1612-1,0.83376997664813113
1613-1,0.60881145327606989
1614-1,0.65994580732657093
1615-1,1.0391850131257812
1616-1,0.38514351836295552
1617-1,0.31610844525967319
1618-1,0.93268453750379909
1619-1,0.40961627860231142
1620-1,0.37711169826709817
1621-1,0.46622909370823551
1622-1,0.69377349060001425
1623-1,0.73250325239224412
1624-1,0.89143511262138542
1625-1,0.48507186442095007
1626-1,0.58466748506375976
1627-1,0.67545338513568343
1628-1,0.85755147657688491
1629-1,0.66600846445822659
1630-1,0.43212755107255268
1631-1,0.79931793279319763
1632-1,0.5121232572856641
1633-1,0.95240450037298818
1634-1,0.34339650024573748
1635-1,0.49218304863050083
1636-1,0.43173169487561319
1637-1,0.40162204261478412
1638-1,0.55190038871689562
1639-1,0.442622341765537
1640-1,0.65632920087105551
1641-1,0.57141874542713744
1642-1,0.75012778529426782
1643-1,0.36842762608697766
1644-1,0.43807304911610279
1645-1,0.71448977169974393
1646-1,0.50864570804246645
1647-1,0.65064255550623029
1648-1,0.41581820049596524
1649-1,0.6828260710380728
1650-1,0.66029368053444559
1651-1,0.63124881110711606
1652-1,0.85558517305986037
1653-1,2.1870412423958694
1654-1,0.67931270367592167
1655-1,0.66291537390879085
1656-1,0.6881536504578154
1657-1,0.68049012077539828
1658-1,0.81141967474569443
1659-1,0.5956293642503625
1660-1,0.77195344359780127
1661-1,0.61748412702433342
1662-1,0.59761468829932241
1663-1,0.58362543646199616
1664-1,0.38005712120565499
1665-1,0.4048332631417168
1666-1,0.40304918023281949
1667-1,0.44036784158620945
1668-1,0.71229168098455475
1669-1,0.44135777347735355
1670-1,0.31177332932574342
1671-1,0.43256235138058441
1672-1,0.29070060523763719
1673-1,0.43654670948022384
1674-1,0.34618293206361633
1675-1,0.37581521852871985
1676-1,0.27987520149937889
1677-1,0.24303632941919753
1678-1,0.42226227464479582
1679-1,0.48999895584438091
1680-1,0.53063265256139669
1681-1,0.35641831028905335
1682-1,0.55822971740744554
1683-1,0.28135250086662217
1684-1,0.31135810482487625
1685-1,0.50448064685597538
1686-1,0.47384438775114751
1687-1,1.0617909626692354
1688-1,1.0730694372903671
1689-1,0.57035558671938824
1690-1,0.6495290019792046
1691-1,0.55981486732166863
1692-1,0.59557088684729909
1693-1,0.56616643179119064
1694-1,0.91003073861839712
1695-1,0.81433409425421277
1696-1,0.79713732883676103
1697-1,0.91506690243154121
1698-1,0.70191519178763706
1699-1,0.93231233337162234
