,Var1,Var2
1525-1,20140122,-0.00054333063004641247
1526-1,20140123,-0.002584859612141166
1527-1,20140124,0.021694578531051611
1528-1,20140127,-0.010990594480406735
1529-1,20140128,-0.0044573586326883685
1530-1,20140129,-0.031840406777806862
1531-1,20140130,0.0046707882329410921
1532-1,20140131,-0.010698280549285677
1533-1,20140203,-0.03069477234314455
1534-1,20140204,0.023852436192354887
1535-1,20140205,-0.0018420125647553576
1536-1,20140206,0.025760909346542959
1537-1,20140207,0.023090034627804457
1538-1,20140210,0.010212397275134677
1539-1,20140211,-0.0040187595949179311
1540-1,20140212,-0.0080862974313573588
1541-1,20140213,0.010499490719365845
1542-1,20140214,0.004675714884115223
1543-1,20140218,-0.014363627038713744
1544-1,20140219,-0.0088273812834280818
1545-1,20140220,0.0031664451645143643
1546-1,20140221,-0.013587491069813495
1547-1,20140224,0.00013782647668492132
1548-1,20140225,-0.027950394108345655
1549-1,20140226,0.016863806052004549
1550-1,20140227,0.0059743144005288684
1551-1,20140228,-0.01718519414974562
1552-1,20140303,-0.0070711650882318011
1553-1,20140304,0.016747981361088904
1554-1,20140305,-0.0051072276682564421
1555-1,20140306,0.019517896890620001
1556-1,20140307,0.0050771978705919096
1557-1,20140310,0.0070922283094922989
1558-1,20140311,0.019648055021340483
1559-1,20140312,0.0076994937648180439
1560-1,20140313,-0.01559303933276901
1561-1,20140314,-0.0024206574488125909
1562-1,20140317,-0.0013473459327384418
1563-1,20140318,0.0059147907349563766
1564-1,20140319,0.017273881545253111
1565-1,20140320,0.013737378328774419
1566-1,20140321,-0.0035144845806831526
1567-1,20140324,-0.011936916186312985
1568-1,20140325,-0.015559859107031393
1569-1,20140326,-0.014309099435976691
1570-1,20140327,-0.0021777604904755776
1571-1,20140328,0.0040794182219370256
1572-1,20140331,-0.004351972053004971
1573-1,20140401,0.0084148162115562641
1574-1,20140402,-0.0044700379205400154
1575-1,20140403,-0.0079051795071132247
1576-1,20140404,-0.021018472869287486
1577-1,20140407,-0.015774975012512904
1578-1,20140408,0.014796296150754173
1579-1,20140409,0.013753081955964142
1580-1,20140410,-0.031535091563794637
1581-1,20140411,-0.021735292494929226
1582-1,20140414,0.0086931871714046594
1583-1,20140415,-0.006295017350842258
1584-1,20140416,0.027279300289535513
1585-1,20140417,-0.0089393997221707266
1586-1,20140421,0.0045506335639968754
1587-1,20140422,0.0091802071174997835
1588-1,20140423,-0.010457981125384208
1589-1,20140424,0.0098954723213520168
1590-1,20140425,0.0050512244344842472
1591-1,20140428,-0.0074454231698686257
1592-1,20140429,-0.0039559249103024996
1593-1,20140430,-0.00042477876744939636
1594-1,20140501,0.0071968136773934432
1595-1,20140502,-0.0073384467064530057
1596-1,20140505,0.0045223367068114584
1597-1,20140506,-0.019075311482211532
1598-1,20140507,0.0023685638204025139
1599-1,20140508,-0.0025122936086487968
1600-1,20140509,0.010153823383347138
1601-1,20140512,0.012303061216965006
1602-1,20140513,0.00014053826177296003
1603-1,20140514,-0.01386749264256526
1604-1,20140515,-0.0045701307763836851
1605-1,20140516,0.015341209966790004
1606-1,20140519,0.0011270781694658893
1607-1,20140520,-0.011185957344012287
1608-1,20140521,0.0025597283601124232
1609-1,20140522,0.014102617029976727
1610-1,20140523,0.0079503870898660622
1611-1,20140527,0.023037668067017236
1612-1,20140528,-0.0052747225460292313
1613-1,20140529,-0.0024596896795721079
1614-1,20140530,0.0019136145806779581
1615-1,20140602,0.0082954171216185202
1616-1,20140603,0.0044591655538699371
1617-1,20140604,0.006450768236732074
1618-1,20140605,0.00093726993538822967
1619-1,20140606,0.0081306679170163321
1620-1,20140609,-0.0021262466482259157
1621-1,20140610,-0.0076117079796622633
1622-1,20140611,0.002811058674597966
1623-1,20140612,-0.011427159365389628
1624-1,20140613,0.0096879121545985214
1625-1,20140616,0.0053418930447861612
1626-1,20140617,0.0030587163949515883
1627-1,20140618,0.0031817606054884706
1628-1,20140619,0.021863802117342068
1629-1,20140620,-0.0079308743073607246
1630-1,20140623,0.0015651496608439786
1631-1,20140624,0.0092106767787480948
1632-1,20140625,0.008742663040155918
1633-1,20140626,-0.00076834425600846856
1634-1,20140627,-0.0016667738969999846
1635-1,20140630,-0.0070826385831024297
1636-1,20140701,0.0091336584022165823
1637-1,20140702,0.0012797544618390333
1638-1,20140703,0.010432664598219787
1639-1,20140707,-0.0041854332137836181
1640-1,20140708,-0.0013990463331285952
1641-1,20140709,0.011137945794994941
1642-1,20140710,-0.0077074106982060187
1643-1,20140711,-0.0030487828493583891
1644-1,20140714,-0.00038175224743053349
1645-1,20140715,0.0041912806640986844
1646-1,20140716,-0.0021569506554532936
1647-1,20140717,-0.018977361418520466
1648-1,20140718,0.0087640720776143155
1649-1,20140721,-0.0041147029894217368
1650-1,20140722,0.014455000649543415
1651-1,20140723,0.0049407841055106871
1652-1,20140724,0.016295171294875566
1653-1,20140725,-0.02136296371960178
1654-1,20140728,-0.0047106841200355021
1655-1,20140729,0.0036940364279471893
1656-1,20140730,0.0031735983475416063
1657-1,20140731,-0.015454678889499363
1658-1,20140801,-0.0093108134161035139
1659-1,20140804,0.00699122474719438
1660-1,20140805,-0.0094627707207690648
1661-1,20140806,0.0046777632074306297
1662-1,20140807,-0.0055246963829125306
1663-1,20140808,0.011599028468878281
1664-1,20140811,0.0032160573162620665
1665-1,20140812,-0.00051387462590213318
1666-1,20140813,-0.0074810099960940235
1667-1,20140814,-0.0081898410315837111
1668-1,20140815,0.0039082905402327839
1669-1,20140818,0.0088026458368952731
1670-1,20140819,0.0068075531026199343
1671-1,20140820,-0.0011527378798081855
1672-1,20140821,-0.0072026034848589049
1673-1,20140822,-0.0025202766256304798
1674-1,20140825,0.0089536493033284259
1675-1,20140826,-0.0016686994437593583
1676-1,20140827,0.0010272214565301141
1677-1,20140828,-0.0013484446773057712
1678-1,20140829,-0.00019278347262741136
1679-1,20140902,-0.0039925354084875408
1680-1,20140903,-0.0092047062032074578
1681-1,20140904,0.0048073892365190218
1682-1,20140905,0.010444295830189354
1683-1,20140908,-0.0037267922078036975
1684-1,20140909,-0.0070416002060040839
1685-1,20140910,0.00084243273621087411
1686-1,20140911,-0.013958872533813782
1687-1,20140912,-0.0087083278917843288
1688-1,20140915,-0.0072485770410573025
1689-1,20140916,0.0022000742232011206
1690-1,20140917,0.0034569905455867911
1691-1,20140918,0.005163180861836203
1692-1,20140919,0.0047424670626998733
1693-1,20140922,-0.019776342978715888
1694-1,20140923,-0.0087175119982392246
1695-1,20140924,0.018322708577475311
1696-1,20140925,-0.016060302371792012
1697-1,20140926,0.013933773128105287
1698-1,20140929,0.0015953207318597507
1699-1,20140930,0.0023882192590400919
